latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-18.8728,143.7953,366.5,1.1,1.1,4/11/2000,0047,Terra,MODIS,100,6.2,297.5,109.4,D,0
-18.8745,143.806,359.1,1.1,1.1,4/11/2000,0047,Terra,MODIS,99,6.2,295.7,84.3,D,0
-18.9343,144.1817,327.5,1.1,1,4/11/2000,0047,Terra,MODIS,72,6.2,291.8,16.2,D,0
-18.9359,144.192,338.2,1.1,1,4/11/2000,0047,Terra,MODIS,85,6.2,299.3,32.9,D,0
-19.085,145.1526,360.9,1,1,4/11/2000,0047,Terra,MODIS,100,6.2,311.7,74.3,D,0
-18.6818,142.5653,351.4,1.3,1.1,4/11/2000,0047,Terra,MODIS,95,6.2,313,70,D,0
-18.6839,142.5777,333.3,1.3,1.1,4/11/2000,0047,Terra,MODIS,64,6.2,311.5,19.6,D,0
-19.0719,145.0062,354.7,1,1,4/11/2000,0047,Terra,MODIS,97,6.2,309.7,60,D,0
-19.0734,145.0158,343.8,1,1,4/11/2000,0047,Terra,MODIS,90,6.2,311.1,35.3,D,0
-19.094,145.1511,334.7,1,1,4/11/2000,0047,Terra,MODIS,56,6.2,309.7,18.2,D,0
-19.1043,145.2184,325.7,1,1,4/11/2000,0047,Terra,MODIS,66,6.2,308.5,10.2,D,0
-19.0825,145.0143,335.8,1,1,4/11/2000,0047,Terra,MODIS,81,6.2,309.6,22.7,D,0
-19.084,145.024,339.5,1,1,4/11/2000,0047,Terra,MODIS,86,6.2,309.6,28.1,D,0
-19.1016,145.14,336.5,1,1,4/11/2000,0047,Terra,MODIS,73,6.2,306.8,23.3,D,0
-19.1031,145.1497,357.1,1,1,4/11/2000,0047,Terra,MODIS,98,6.2,311.9,64.1,D,0
-19.1235,145.284,326.3,1,1,4/11/2000,0047,Terra,MODIS,52,6.2,308.8,9.5,D,0
-19.0931,145.0225,336.6,1,1,4/11/2000,0047,Terra,MODIS,83,6.2,307.7,25.1,D,0
-19.1122,145.1481,347.8,1,1,4/11/2000,0047,Terra,MODIS,92,6.2,307.5,44,D,0
-19.1136,145.1577,341.9,1,1,4/11/2000,0047,Terra,MODIS,85,6.2,310.4,31.8,D,0
-18.9152,143.7547,334.1,1.1,1.1,4/11/2000,0047,Terra,MODIS,73,6.2,292.2,30.4,D,0
-18.9169,143.7655,354.5,1.1,1.1,4/11/2000,0047,Terra,MODIS,97,6.2,300,75.4,D,0
-19.2497,145.9446,332.6,1,1,4/11/2000,0047,Terra,MODIS,78,6.2,311.4,14.4,D,0
-19.2587,145.9431,355.2,1,1,4/11/2000,0047,Terra,MODIS,97,6.2,310,56.2,D,0
-19.2601,145.9526,338.7,1,1,4/11/2000,0047,Terra,MODIS,83,6.2,311.5,22.5,D,0
-19.1585,145.2132,328.9,1,1,4/11/2000,0047,Terra,MODIS,74,6.2,308.6,13.8,D,0
-18.9786,143.88,332.4,1.1,1.1,4/11/2000,0047,Terra,MODIS,67,6.2,308.2,18.2,D,0
-18.7313,142.1815,334.4,1.4,1.2,4/11/2000,0047,Terra,MODIS,70,6.2,310.3,22.8,D,0
-18.7396,142.1664,333.6,1.4,1.2,4/11/2000,0047,Terra,MODIS,76,6.2,311.5,21.1,D,0
-18.7418,142.1795,332.7,1.4,1.2,4/11/2000,0047,Terra,MODIS,77,6.2,310.3,20.6,D,0
-19.0214,143.9052,327.9,1.1,1.1,4/11/2000,0047,Terra,MODIS,59,6.2,310.2,10.2,D,0
-19.0231,143.9157,328.7,1.1,1.1,4/11/2000,0047,Terra,MODIS,58,6.2,309.9,12.4,D,0
-19.0309,143.9035,367.6,1.1,1.1,4/11/2000,0047,Terra,MODIS,100,6.2,311.8,107.8,D,0
-19.0325,143.9141,333,1.1,1.1,4/11/2000,0047,Terra,MODIS,63,6.2,308.8,19.2,D,0
-19.228,145.1822,335.2,1,1,4/11/2000,0047,Terra,MODIS,82,6.2,309.2,22.8,D,0
-19.2295,145.1918,332.5,1,1,4/11/2000,0047,Terra,MODIS,72,6.2,308.6,18.8,D,0
-19.2655,145.431,346.9,1,1,4/11/2000,0047,Terra,MODIS,92,6.2,305.6,42.2,D,0
-19.2669,145.4405,354.7,1,1,4/11/2000,0047,Terra,MODIS,97,6.2,308.1,58.6,D,0
-19.0051,143.6778,327.3,1.1,1.1,4/11/2000,0047,Terra,MODIS,42,6.2,308,12.5,D,0
-19.0068,143.6886,327.3,1.1,1.1,4/11/2000,0047,Terra,MODIS,48,6.2,306.1,13.8,D,0
-19.2371,145.1806,349,1,1,4/11/2000,0047,Terra,MODIS,93,6.2,306.7,49.5,D,0
-19.2385,145.1902,326.8,1,1,4/11/2000,0047,Terra,MODIS,65,6.2,306.9,13.2,D,0
-19.0095,143.6814,329.9,1.1,1.1,4/11/2000,0047,Terra,MODIS,59,6.2,307.6,20.2,D,0
-19.2793,145.4026,321.5,1,1,4/11/2000,0047,Terra,MODIS,39,6.2,304.8,6.5,D,0
-19.4415,146.5032,327.6,1,1,4/11/2000,0047,Terra,MODIS,67,6.2,307.4,11.9,D,0
-19.4429,146.5127,332,1,1,4/11/2000,0047,Terra,MODIS,78,6.2,306.9,18,D,0
-19.0155,143.6582,330.6,1.1,1.1,4/11/2000,0047,Terra,MODIS,53,6.2,308.6,17.9,D,0
-19.0172,143.6689,349,1.1,1.1,4/11/2000,0047,Terra,MODIS,93,6.2,308.3,56.1,D,0
-19.019,143.6797,331.1,1.1,1.1,4/11/2000,0047,Terra,MODIS,69,6.2,306.4,21.1,D,0
-19.2883,145.4011,321.9,1,1,4/11/2000,0047,Terra,MODIS,51,6.2,304,7.3,D,0
-19.4492,146.4922,332.8,1,1,4/11/2000,0047,Terra,MODIS,79,6.2,309.2,18.5,D,0
-19.4505,146.5018,366.6,1,1,4/11/2000,0047,Terra,MODIS,100,6.2,310.3,92.2,D,0
-19.4519,146.5113,333,1,1,4/11/2000,0047,Terra,MODIS,79,6.2,305.4,19.1,D,0
-19.025,143.6564,337.7,1.1,1.1,4/11/2000,0047,Terra,MODIS,85,6.2,305.4,29.9,D,0
-19.4582,146.4908,344.5,1,1,4/11/2000,0047,Terra,MODIS,90,6.2,306.2,38,D,0
-19.4595,146.5004,368.1,1,1,4/11/2000,0047,Terra,MODIS,100,6.2,304.7,97.3,D,0
-19.254,145.0528,325.7,1,1,4/11/2000,0047,Terra,MODIS,64,6.2,309.1,7.9,D,0
-19.2554,145.0625,331.6,1,1,4/11/2000,0047,Terra,MODIS,78,6.2,308.2,16,D,0
-19.2818,145.2356,328.3,1,1,4/11/2000,0047,Terra,MODIS,74,6.2,307.9,14.4,D,0
-19.4603,146.4419,337.4,1,1,4/11/2000,0047,Terra,MODIS,80,6.2,309.1,24.3,D,0
-19.4617,146.4514,343.5,1,1,4/11/2000,0047,Terra,MODIS,89,6.2,307.7,35.3,D,0
-19.2527,144.9835,343.6,1,1,4/11/2000,0047,Terra,MODIS,90,6.2,311.7,35.3,D,0
-19.2618,144.982,352.5,1,1,4/11/2000,0047,Terra,MODIS,96,6.2,310.4,54.2,D,0
-19.2633,144.9917,327.4,1,1,4/11/2000,0047,Terra,MODIS,61,6.2,310.5,10.1,D,0
-19.2795,145.0982,325,1,1,4/11/2000,0047,Terra,MODIS,46,6.2,306.1,10.5,D,0
-19.2871,145.087,331.6,1,1,4/11/2000,0047,Terra,MODIS,64,6.2,306.3,17.1,D,0
-19.2886,145.0967,332.3,1,1,4/11/2000,0047,Terra,MODIS,61,6.2,305.2,19,D,0
-19.1134,143.9041,331.5,1.1,1.1,4/11/2000,0047,Terra,MODIS,78,6.2,309.9,16.6,D,0
-19.0926,143.7112,326.1,1.1,1.1,4/11/2000,0047,Terra,MODIS,52,6.2,306.6,11.8,D,0
-19.3114,145.0632,336,1,1,4/11/2000,0047,Terra,MODIS,76,6.2,306.5,25.4,D,0
-19.3128,145.0729,334,1,1,4/11/2000,0047,Terra,MODIS,74,6.2,303.9,23,D,0
-19.3158,145.0366,330.2,1,1,4/11/2000,0047,Terra,MODIS,53,6.2,306.4,17.3,D,0
-19.3173,145.0463,328,1,1,4/11/2000,0047,Terra,MODIS,58,6.2,305.3,15.9,D,0
-19.3187,145.056,324.6,1,1,4/11/2000,0047,Terra,MODIS,53,6.2,303.4,12.5,D,0
-19.1234,143.6331,335.4,1.1,1.1,4/11/2000,0047,Terra,MODIS,81,6.2,306,26.4,D,0
-19.1252,143.6439,352.4,1.1,1.1,4/11/2000,0047,Terra,MODIS,95,6.2,307.7,64.4,D,0
-19.1269,143.6547,328.7,1.1,1.1,4/11/2000,0047,Terra,MODIS,55,6.2,306.1,14.7,D,0
-19.3237,144.906,333,1,1,4/11/2000,0047,Terra,MODIS,80,6.2,308.1,18.6,D,0
-19.3252,144.9157,330.3,1,1,4/11/2000,0047,Terra,MODIS,77,6.2,307.3,14.7,D,0
-19.1313,143.6206,326,1.1,1.1,4/11/2000,0047,Terra,MODIS,48,6.2,307,12.1,D,0
-19.1348,143.6424,346.9,1.1,1.1,4/11/2000,0047,Terra,MODIS,92,6.2,307.2,48.9,D,0
-19.1573,143.6607,333.6,1.1,1.1,4/11/2000,0047,Terra,MODIS,30,6.2,307.6,19.1,D,0
-19.16,143.6157,340.7,1.1,1.1,4/11/2000,0047,Terra,MODIS,87,6.2,305,34.6,D,0
-18.9292,142.1325,343.7,1.4,1.2,4/11/2000,0047,Terra,MODIS,80,6.2,303.6,54.9,D,0
-18.9314,142.1456,355.8,1.4,1.2,4/11/2000,0047,Terra,MODIS,97,6.2,309.4,95.5,D,0
-19.3677,144.8888,379.4,1,1,4/11/2000,0047,Terra,MODIS,100,6.2,313.5,140.9,D,0
-19.3692,144.8985,354.5,1,1,4/11/2000,0047,Terra,MODIS,97,6.2,311.9,58.8,D,0
-19.4733,145.5893,331.2,1,1,4/11/2000,0047,Terra,MODIS,77,6.2,309.6,12.5,D,0
-19.1825,143.6341,336.7,1.1,1.1,4/11/2000,0047,Terra,MODIS,51,6.2,306.4,25.5,D,0
-19.3783,144.8969,333.5,1,1,4/11/2000,0047,Terra,MODIS,79,6.2,306.8,19.6,D,0
-18.9361,142.1382,342.6,1.4,1.2,4/11/2000,0047,Terra,MODIS,82,6.2,304.6,55.2,D,0
-19.1852,143.6272,328.8,1.1,1.1,4/11/2000,0047,Terra,MODIS,37,6.2,305.1,18.7,D,0
-19.1869,143.6378,335.8,1.1,1.1,4/11/2000,0047,Terra,MODIS,82,6.2,307.2,29.8,D,0
-19.1887,143.6486,324.3,1.1,1.1,4/11/2000,0047,Terra,MODIS,48,6.2,305.5,11.2,D,0
-19.5001,145.6466,324.5,1,1,4/11/2000,0047,Terra,MODIS,58,6.2,307.4,7.8,D,0
-19.5311,145.8551,324.1,1,1,4/11/2000,0047,Terra,MODIS,19,6.2,306.7,5.9,D,0
-19.1947,143.6254,324.8,1.1,1.1,4/11/2000,0047,Terra,MODIS,48,6.2,304.1,14.1,D,0
-19.1965,143.6361,331.6,1.1,1.1,4/11/2000,0047,Terra,MODIS,77,6.2,304.7,22.8,D,0
-19.5358,145.8253,330.7,1,1,4/11/2000,0047,Terra,MODIS,77,6.2,310.6,13.8,D,0
-19.3944,144.8278,332.4,1,1,4/11/2000,0047,Terra,MODIS,79,6.2,310.7,17.5,D,0
-19.3959,144.8375,328,1,1,4/11/2000,0047,Terra,MODIS,64,6.2,309,12,D,0
-18.9441,141.9309,336.1,1.4,1.2,4/11/2000,0047,Terra,MODIS,68,6.2,308.8,29.4,D,0
-18.9464,141.9444,345.8,1.4,1.2,4/11/2000,0047,Terra,MODIS,90,6.2,309,60.6,D,0
-19.5105,145.4696,328,1,1,4/11/2000,0047,Terra,MODIS,73,6.2,310.2,12.2,D,0
-18.957,141.9424,347.9,1.4,1.2,4/11/2000,0047,Terra,MODIS,88,6.2,311.2,68,D,0
-18.9593,141.9559,333.9,1.4,1.2,4/11/2000,0047,Terra,MODIS,48,6.2,302.7,30.2,D,0
-18.9638,141.9828,333.5,1.4,1.2,4/11/2000,0047,Terra,MODIS,73,6.2,291.7,31.5,D,0
-19.2553,143.7584,326.2,1.1,1.1,4/11/2000,0047,Terra,MODIS,60,6.2,307.2,12,D,0
-19.2569,143.769,340.4,1.1,1.1,4/11/2000,0047,Terra,MODIS,87,6.2,309.5,34.7,D,0
-19.2586,143.7796,332.4,1.1,1.1,4/11/2000,0047,Terra,MODIS,74,6.2,307.2,19.1,D,0
-19.2664,143.7672,348.2,1.1,1.1,4/11/2000,0047,Terra,MODIS,93,6.2,309.1,51.5,D,0
-19.2681,143.7779,334.4,1.1,1.1,4/11/2000,0047,Terra,MODIS,81,6.2,305.4,23,D,0
-19.7512,146.29,357.9,1,1,4/11/2000,0047,Terra,MODIS,98,6.2,310.6,61.9,D,0
-19.6495,145.4149,333,1,1,4/11/2000,0047,Terra,MODIS,68,6.2,314.9,13.7,D,0
-19.2376,142.5158,342.9,1.3,1.1,4/11/2000,0047,Terra,MODIS,57,6.2,316.2,37.1,D,0
-19.26,142.5244,340.9,1.3,1.1,4/11/2000,0047,Terra,MODIS,75,6.2,315.2,27.2,D,0
-19.264,142.549,343.6,1.3,1.1,4/11/2000,0047,Terra,MODIS,89,6.2,317.4,37.3,D,0
-19.2661,142.4979,337,1.3,1.1,4/11/2000,0047,Terra,MODIS,70,6.2,313.3,21.9,D,0
-19.2742,142.5472,335.3,1.3,1.1,4/11/2000,0047,Terra,MODIS,64,6.2,314.7,16.8,D,0
-19.3783,142.5028,337,1.3,1.1,4/11/2000,0047,Terra,MODIS,83,6.2,316.5,23.7,D,0
-19.9365,146.0469,327.9,1,1,4/11/2000,0047,Terra,MODIS,58,6.2,307.3,10.4,D,0
-19.9378,146.0564,331.9,1,1,4/11/2000,0047,Terra,MODIS,76,6.2,306.9,16.3,D,0
-19.3759,142.4267,345,1.3,1.1,4/11/2000,0047,Terra,MODIS,82,6.2,314.1,47.8,D,0
-19.3843,142.4763,340.4,1.3,1.1,4/11/2000,0047,Terra,MODIS,87,6.2,314.3,32.5,D,0
-19.3863,142.4886,342.9,1.3,1.1,4/11/2000,0047,Terra,MODIS,89,6.2,313.2,38.9,D,0
-19.3884,142.5009,349.9,1.3,1.1,4/11/2000,0047,Terra,MODIS,94,6.2,313.4,59.6,D,0
-19.384,142.4124,336.9,1.3,1.1,4/11/2000,0047,Terra,MODIS,53,6.2,308.1,31.1,D,0
-19.3861,142.4249,352.2,1.3,1.1,4/11/2000,0047,Terra,MODIS,95,6.2,313.5,70.2,D,0
-19.3924,142.4621,335.3,1.3,1.1,4/11/2000,0047,Terra,MODIS,54,6.2,314,20.6,D,0
-19.3944,142.4744,338.6,1.3,1.1,4/11/2000,0047,Terra,MODIS,85,6.2,313,29.4,D,0
-19.8096,145.0717,326.3,1,1,4/11/2000,0047,Terra,MODIS,61,6.2,311,9.1,D,0
-19.8458,145.3115,336.3,1,1,4/11/2000,0047,Terra,MODIS,82,6.2,311,21.3,D,0
-19.8559,145.3783,337.3,1,1,4/11/2000,0047,Terra,MODIS,66,6.2,316,18.4,D,0
-19.8172,145.0606,333.6,1,1,4/11/2000,0047,Terra,MODIS,78,6.2,309.6,18.4,D,0
-19.8186,145.0702,332.4,1,1,4/11/2000,0047,Terra,MODIS,75,6.2,310.5,16.4,D,0
-19.8649,145.3768,330.4,1,1,4/11/2000,0047,Terra,MODIS,29,6.2,313.6,11.1,D,0
-19.8596,145.2798,337.7,1,1,4/11/2000,0047,Terra,MODIS,58,6.2,314.5,18.5,D,0
-19.861,145.2894,348.9,1,1,4/11/2000,0047,Terra,MODIS,93,6.2,314.3,41.3,D,0
-19.8739,145.3754,374.2,1,1,4/11/2000,0047,Terra,MODIS,100,6.2,315.3,114.9,D,0
-19.8614,145.2305,350.1,1,1,4/11/2000,0047,Terra,MODIS,94,6.2,312.4,45.9,D,0
-19.8628,145.2401,342.4,1,1,4/11/2000,0047,Terra,MODIS,85,6.2,315.8,29.3,D,0
-19.8686,145.2783,338,1,1,4/11/2000,0047,Terra,MODIS,70,6.2,310.3,21.1,D,0
-19.87,145.2879,359.2,1,1,4/11/2000,0047,Terra,MODIS,99,6.2,311.3,67.6,D,0
-19.4331,142.4547,333.1,1.3,1.1,4/11/2000,0047,Terra,MODIS,79,6.2,311.9,20.4,D,0
-19.9485,145.7532,331.7,1,1,4/11/2000,0047,Terra,MODIS,71,6.2,309,15.1,D,0
-19.4452,142.4652,330.6,1.3,1.1,4/11/2000,0047,Terra,MODIS,60,6.2,310.2,14.1,D,0
-19.9028,145.3217,325.5,1,1,4/11/2000,0047,Terra,MODIS,63,6.2,309.8,9.6,D,0
-19.7602,144.2777,332.7,1.1,1,4/11/2000,0047,Terra,MODIS,72,6.2,304.7,22.7,D,0
-19.8115,144.4843,328.7,1,1,4/11/2000,0047,Terra,MODIS,57,6.2,309.4,11.6,D,0
-20.19,146.9168,325.8,1,1,4/11/2000,0047,Terra,MODIS,57,6.2,308.5,8.7,D,0
-19.8405,144.4896,331.9,1,1,4/11/2000,0047,Terra,MODIS,54,6.2,312.8,12.8,D,0
-19.8047,144.1974,328.6,1.1,1,4/11/2000,0047,Terra,MODIS,57,6.2,312.2,13,D,0
-20.2138,146.9532,350.3,1,1,4/11/2000,0047,Terra,MODIS,94,6.2,306.7,49.5,D,0
-20.2152,146.963,340.4,1,1,4/11/2000,0047,Terra,MODIS,87,6.2,309.1,30.1,D,0
-19.8123,144.1857,339.7,1.1,1,4/11/2000,0047,Terra,MODIS,85,6.2,309.6,29.5,D,0
-19.8139,144.1958,375.6,1.1,1,4/11/2000,0047,Terra,MODIS,100,6.2,310.9,133.7,D,0
-19.8543,144.4567,328.7,1,1,4/11/2000,0047,Terra,MODIS,23,6.2,309,11,D,0
-19.9474,144.7679,341.5,1,1,4/11/2000,0047,Terra,MODIS,87,6.2,310.2,30.7,D,0
-19.9565,144.7664,337.4,1,1,4/11/2000,0047,Terra,MODIS,83,6.2,308.6,24.4,D,0
-19.9702,144.734,328.6,1,1,4/11/2000,0047,Terra,MODIS,48,6.2,310.1,9.9,D,0
-20.0146,145.0252,331.2,1,1,4/11/2000,0047,Terra,MODIS,72,6.2,312.6,13.3,D,0
-19.9793,144.7324,327.6,1,1,4/11/2000,0047,Terra,MODIS,41,6.2,309.6,9.1,D,0
-20.0236,145.0237,345,1,1,4/11/2000,0047,Terra,MODIS,90,6.2,312,35.2,D,0
-20.0136,144.8964,335.9,1,1,4/11/2000,0047,Terra,MODIS,81,6.2,312.4,18.6,D,0
-20.2655,146.5405,328.6,1,1,4/11/2000,0047,Terra,MODIS,35,6.2,310.5,9.8,D,0
-20.0747,145.0585,340.4,1,1,4/11/2000,0047,Terra,MODIS,86,6.2,311.4,28.4,D,0
-20.0761,145.0681,324.6,1,1,4/11/2000,0047,Terra,MODIS,39,6.2,309.7,6.7,D,0
-20.0837,145.057,325.5,1,1,4/11/2000,0047,Terra,MODIS,43,6.2,307.9,7.2,D,0
-20.0619,144.8524,327.5,1,1,4/11/2000,0047,Terra,MODIS,36,6.2,309.5,8.6,D,0
-20.0633,144.8622,337.6,1,1,4/11/2000,0047,Terra,MODIS,83,6.2,309.1,23.6,D,0
-19.992,144.3388,333.5,1.1,1,4/11/2000,0047,Terra,MODIS,53,6.2,312.9,12.7,D,0
-20.0012,144.3372,341.4,1.1,1,4/11/2000,0047,Terra,MODIS,76,6.2,312,26.5,D,0
-20.3261,146.5151,328.3,1,1,4/11/2000,0047,Terra,MODIS,34,6.2,307.8,11.1,D,0
-20.3338,146.5041,324.7,1,1,4/11/2000,0047,Terra,MODIS,43,6.2,306.1,8.8,D,0
-20.3352,146.5137,334.8,1,1,4/11/2000,0047,Terra,MODIS,80,6.2,307.5,21.7,D,0
-20.3504,146.6202,332.2,1,1,4/11/2000,0047,Terra,MODIS,77,6.2,305.3,18.9,D,0
-20.2595,145.6778,335.1,1,1,4/11/2000,0047,Terra,MODIS,77,6.2,312.1,16.4,D,0
-20.4532,146.6972,324,1,1,4/11/2000,0047,Terra,MODIS,49,6.2,307.6,7.6,D,0
-20.4623,146.6957,333.5,1,1,4/11/2000,0047,Terra,MODIS,79,6.2,309.4,18.7,D,0
-20.0942,144.1593,334.8,1.1,1,4/11/2000,0047,Terra,MODIS,64,6.2,311,17.3,D,0
-20.4853,146.7922,328.1,1,1,4/11/2000,0047,Terra,MODIS,67,6.2,309.6,10.5,D,0
-20.5048,146.9299,332.7,1,1,4/11/2000,0047,Terra,MODIS,47,6.2,310.9,18.6,D,0
-20.317,145.5063,326.4,1,1,4/11/2000,0047,Terra,MODIS,60,6.2,308.2,11.5,D,0
-20.326,145.5049,359.5,1,1,4/11/2000,0047,Terra,MODIS,99,6.2,307.8,71.8,D,0
-20.3274,145.5145,332.2,1,1,4/11/2000,0047,Terra,MODIS,75,6.2,304,18.8,D,0
-20.2471,144.8585,332.6,1,1,4/11/2000,0047,Terra,MODIS,75,6.2,311.4,16.4,D,0
-20.2561,144.857,338.5,1,1,4/11/2000,0047,Terra,MODIS,83,6.2,308.5,25.5,D,0
-20.5319,146.669,328.2,1,1,4/11/2000,0047,Terra,MODIS,68,6.2,307.5,11.5,D,0
-20.2066,144.4123,342.8,1,1,4/11/2000,0047,Terra,MODIS,82,6.2,317.1,26.7,D,0
-20.2158,144.4108,354.6,1,1,4/11/2000,0048,Terra,MODIS,96,6.2,316.5,51.6,D,0
-20.3117,144.8012,333.1,1,1,4/11/2000,0048,Terra,MODIS,49,6.2,312.5,14.1,D,0
-20.3132,144.8109,359.4,1,1,4/11/2000,0048,Terra,MODIS,99,6.2,315.4,68.7,D,0
-20.3147,144.8206,352.4,1,1,4/11/2000,0048,Terra,MODIS,95,6.2,312.7,51.8,D,0
-20.4445,145.6841,327.8,1,1,4/11/2000,0048,Terra,MODIS,54,6.2,311.1,10.6,D,0
-20.4521,145.6731,340.9,1,1,4/11/2000,0048,Terra,MODIS,86,6.2,309.9,29.3,D,0
-20.4535,145.6826,349.4,1,1,4/11/2000,0048,Terra,MODIS,93,6.2,312.6,44.3,D,0
-20.4549,145.6922,338,1,1,4/11/2000,0048,Terra,MODIS,81,6.2,311.7,22.3,D,0
-20.4625,145.6812,337.8,1,1,4/11/2000,0048,Terra,MODIS,83,6.2,308.8,23.2,D,0
-20.2769,144.3322,332.6,1.1,1,4/11/2000,0048,Terra,MODIS,52,6.2,315.2,9.4,D,0
-20.2642,144.1897,338.3,1.1,1,4/11/2000,0048,Terra,MODIS,83,6.2,313.7,21,D,0
-20.2658,144.1999,352.7,1.1,1,4/11/2000,0048,Terra,MODIS,95,6.2,315.2,50.9,D,0
-20.2674,144.2101,340.7,1.1,1,4/11/2000,0048,Terra,MODIS,86,6.2,315.1,24.9,D,0
-20.4335,145.1769,327.1,1,1,4/11/2000,0048,Terra,MODIS,48,6.2,311.1,9,D,0
-20.4461,145.1394,343.4,1,1,4/11/2000,0048,Terra,MODIS,88,6.2,306.9,35.4,D,0
-20.4475,145.149,325.5,1,1,4/11/2000,0048,Terra,MODIS,25,6.2,307.6,8.4,D,0
-20.4667,145.2145,334.7,1,1,4/11/2000,0048,Terra,MODIS,77,6.2,311,18.8,D,0
-20.4681,145.2241,325,1,1,4/11/2000,0048,Terra,MODIS,23,6.2,308.9,6.6,D,0
-20.467,145.1556,341.8,1,1,4/11/2000,0048,Terra,MODIS,86,6.2,307.8,34.6,D,0
-20.4685,145.1651,342.4,1,1,4/11/2000,0048,Terra,MODIS,87,6.2,306.8,34.7,D,0
-20.5033,145.336,336.5,1,1,4/11/2000,0048,Terra,MODIS,80,6.2,314.1,20.3,D,0
-20.3965,144.5701,342.4,1,1,4/11/2000,0048,Terra,MODIS,87,6.2,314.1,27.4,D,0
-20.5123,145.3345,328.3,1,1,4/11/2000,0048,Terra,MODIS,56,6.2,311.7,9.5,D,0
-20.4132,144.5572,340.2,1,1,4/11/2000,0048,Terra,MODIS,84,6.2,312.5,23.8,D,0
-20.4147,144.567,348.8,1,1,4/11/2000,0048,Terra,MODIS,92,6.2,314.1,39.6,D,0
-20.4223,144.5556,328.7,1,1,4/11/2000,0048,Terra,MODIS,26,6.2,309.8,7.8,D,0
-20.4238,144.5654,335.6,1,1,4/11/2000,0048,Terra,MODIS,69,6.2,310.8,16.7,D,0
-20.4344,144.5737,335,1,1,4/11/2000,0048,Terra,MODIS,53,6.2,311.2,15,D,0
-20.8767,147.6225,330.6,1.1,1,4/11/2000,0048,Terra,MODIS,78,6.2,306.2,19.7,D,0
-20.4503,144.6249,330.6,1,1,4/11/2000,0048,Terra,MODIS,63,6.2,310.9,12.7,D,0
-20.5432,145.2347,327.2,1,1,4/11/2000,0048,Terra,MODIS,54,6.2,307.8,10.7,D,0
-20.8825,147.6258,326.7,1.1,1,4/11/2000,0048,Terra,MODIS,42,6.2,303.6,12.8,D,0
-20.4579,144.6136,336.5,1,1,4/11/2000,0048,Terra,MODIS,75,6.2,309.9,20,D,0
-20.4594,144.6234,333.6,1,1,4/11/2000,0048,Terra,MODIS,64,6.2,308.9,15.6,D,0
-20.4897,144.6384,334,1,1,4/11/2000,0048,Terra,MODIS,70,6.2,313.5,14.4,D,0
-20.6754,145.8784,338,1,1,4/11/2000,0048,Terra,MODIS,55,6.2,311.6,20.5,D,0
-20.6906,145.8564,337,1,1,4/11/2000,0048,Terra,MODIS,57,6.2,312,18.5,D,0
-20.7435,146.2207,329.3,1,1,4/11/2000,0048,Terra,MODIS,59,6.2,312.5,11.1,D,0
-20.7449,146.2304,331.2,1,1,4/11/2000,0048,Terra,MODIS,65,6.2,312.4,13.1,D,0
-20.6982,145.8454,341.1,1,1,4/11/2000,0048,Terra,MODIS,73,6.2,312.6,25.3,D,0
-20.6996,145.855,337.5,1,1,4/11/2000,0048,Terra,MODIS,52,6.2,308.9,20.5,D,0
-20.7542,145.9773,334.1,1,1,4/11/2000,0048,Terra,MODIS,73,6.2,313.5,16.8,D,0
-20.7618,145.9662,343.3,1,1,4/11/2000,0048,Terra,MODIS,88,6.2,310.3,32.4,D,0
-20.7632,145.9758,348.8,1,1,4/11/2000,0048,Terra,MODIS,92,6.2,312,42.2,D,0
-20.6159,144.8609,343.4,1,1,4/11/2000,0048,Terra,MODIS,87,6.2,313.2,29.6,D,0
-20.6174,144.8706,335.3,1,1,4/11/2000,0048,Terra,MODIS,76,6.2,314.3,16.3,D,0
-20.6188,144.8803,329.5,1,1,4/11/2000,0048,Terra,MODIS,23,6.2,313.2,8.5,D,0
-20.6308,144.8981,332.9,1,1,4/11/2000,0048,Terra,MODIS,61,6.2,311.6,13.9,D,0
-20.6028,144.6532,336.5,1,1,4/11/2000,0048,Terra,MODIS,78,6.2,312.7,19,D,0
-20.6043,144.663,340.5,1,1,4/11/2000,0048,Terra,MODIS,83,6.2,313.3,24.8,D,0
-20.9716,147.1854,331.7,1.1,1,4/11/2000,0048,Terra,MODIS,78,6.2,309.9,17.5,D,0
-20.6416,144.8466,333,1,1,4/11/2000,0048,Terra,MODIS,47,6.2,315.7,12.6,D,0
-20.6445,144.866,335.9,1,1,4/11/2000,0048,Terra,MODIS,73,6.2,313.6,15.2,D,0
-20.646,144.8757,332.3,1,1,4/11/2000,0048,Terra,MODIS,50,6.2,315.4,10.4,D,0
-20.664,144.8164,329.2,1,1,4/11/2000,0048,Terra,MODIS,43,6.2,313.7,6.1,D,0
-21.4336,149.22,324,1.3,1.1,4/11/2000,0048,Terra,MODIS,71,6.2,303.3,16.4,D,0
-21.4352,149.2329,320.6,1.3,1.1,4/11/2000,0048,Terra,MODIS,51,6.2,303.7,11.1,D,0
-21.4439,149.2182,339.6,1.3,1.1,4/11/2000,0048,Terra,MODIS,88,6.2,300.8,47.5,D,0
